brnd_name,gnrc_name,tot_mftr,tot_spndng,tot_dsg_unts,tot_clms,tot_benes,avg_spnd_per_dsg_unt_wghtd,avg_spnd_per_clm,avg_spnd_per_bene,outlier_flag,year
omnipod classic pdm kit(gen 3),"insulin pump controller, rf",1,686622.77,1669.0,1669.0,1639.0,411.3977052,411.3977052,418.9278646,0.0,2018
omnipod classic pdm kit(gen 3),"insulin pump controller, rf",1,654262.48,1602.0,1598.0,1545.0,408.4035456,409.4258323,423.4708608,0.0,2019
omnipod classic pdm kit(gen 3),"insulin pump controller, rf",1,77403.69,184.0,182.0,166.0,420.6722283,425.295,466.2872892,0.0,2020
omnipod classic pdm kit(gen 3),"insulin pump controller, rf",1,75183.88,177.0,176.0,171.0,424.7676836,427.1811364,439.6718129,0.0,2021
omnipod classic pdm kit(gen 3),"insulin pump controller, rf",1,50092.0,124.0,115.0,109.0,403.9677419,435.5826087,459.559633,0.0,2022
omnipod classic pods (gen 3),"insulin pump cart,cont inf,rf",1,9939298.7,213630.0,7297.0,3109.0,46.52576277,1362.107537,3196.943937,0.0,2018
omnipod classic pods (gen 3),"insulin pump cart,cont inf,rf",1,25479412.99,537788.0,18575.0,5062.0,47.37817317,1371.704602,5033.4676,0.0,2019
omnipod classic pods (gen 3),"insulin pump cart,cont inf,rf",1,23174573.54,454194.0,15547.0,4174.0,51.02351317,1490.613851,5552.125908,0.0,2020
omnipod classic pods (gen 3),"insulin pump cart,cont inf,rf",1,20189293.56,378255.0,13407.0,3673.0,53.3748227,1505.877046,5496.676711,0.0,2021
omnipod classic pods (gen 3),"insulin pump cart,cont inf,rf",1,17015276.62,301944.0,11142.0,3092.0,56.35242502,1527.129476,5503.000201,0.0,2022
omnipod dash intro kit (gen 4),"insulin pump cart,cont bt/cntr",1,28979.53,50.0,50.0,50.0,579.5906,579.5906,579.5906,0.0,2022
omnipod dash pdm kit (gen 4),insulin pump controller,1,2033.13,17.0,17.0,17.0,119.5958824,119.5958824,119.5958824,1.0,2019
omnipod dash pdm kit (gen 4),insulin pump controller,1,272.16,16.0,16.0,13.0,17.01,17.01,20.93538462,1.0,2020
omnipod dash pdm kit (gen 4),insulin pump controller,1,753.06,23.0,23.0,22.0,32.74173913,32.74173913,34.23,1.0,2021
omnipod dash pdm kit (gen 4),insulin pump controller,1,1898.94,30.0,30.0,24.0,63.298,63.298,79.1225,1.0,2022
omnipod dash pods (gen 4),"insulin pump cart,cont inf,bt",1,13785215.52,287165.0,9683.0,4760.0,48.00451141,1423.651298,2896.053681,0.0,2019
omnipod dash pods (gen 4),"insulin pump cart,cont inf,bt",1,52996738.83,1017418.0,35211.0,11137.0,52.08944488,1505.118822,4758.618913,0.0,2020
omnipod dash pods (gen 4),"insulin pump cart,cont inf,bt",1,103908495.5,1924442.0,70039.0,19874.0,53.99409049,1483.580512,5228.363464,0.0,2021
omnipod dash pods (gen 4),"insulin pump cart,cont inf,bt",1,125031530.7,2199820.0,88265.0,21833.0,56.83716425,1416.54711,5726.722423,0.0,2022
omnitrope,somatropin,1,6936610.06,15283.5,4102.0,523.0,480.3547801,1691.031219,13263.11675,1.0,2018
omnitrope,somatropin,1,7127830.53,14734.0,4170.0,545.0,512.9622429,1709.311878,13078.58813,0.0,2019
omnitrope,somatropin,1,8092964.35,16037.5,4369.0,555.0,527.6076523,1852.360803,14581.91775,0.0,2020
omnitrope,somatropin,1,8849643.91,17850.72,4667.0,606.0,520.8076359,1896.216822,14603.37279,1.0,2021
omnitrope,somatropin,1,9203998.43,18597.74,4695.0,631.0,517.0164236,1960.383052,14586.36835,1.0,2022
ondansetron hcl,ondansetron hcl/pf,12,243127.23,540999.16,22308.0,10303.0,0.48318987,10.89865654,23.59771232,0.0,2018
ondansetron hcl,ondansetron hcl/pf,12,290546.55,648992.75,24413.0,10259.0,0.488097673,11.90130463,28.32113754,0.0,2019
ondansetron hcl,ondansetron hcl/pf,12,273691.45,745549.596,22889.0,8725.0,0.378207602,11.9573354,31.36864756,0.0,2020
ondansetron hcl,ondansetron hcl/pf,12,283764.42,807224.5,22474.0,7890.0,0.3675694,12.62634244,35.96507224,0.0,2021
ondansetron hcl,ondansetron hcl/pf,12,291234.12,872002.27,23330.0,8093.0,0.366706733,12.48324561,35.98592858,0.0,2022
ondansetron hcl*,ondansetron hcl,26,45174506.1,100877676.8,2891532.0,1503341.0,0.444765438,15.62303516,30.04940735,0.0,2018
ondansetron hcl*,ondansetron hcl,26,51972806.82,112007661.6,3226744.0,1691301.0,0.462440471,16.10688881,30.72948388,0.0,2019
ondansetron hcl*,ondansetron hcl,26,62211569.96,117426223.6,3294428.0,1684918.0,0.52652624,18.88387604,36.92260986,0.0,2020
ondansetron hcl*,ondansetron hcl,26,58108797.0,123191516.4,3453028.0,1794653.0,0.47005112,16.82835963,32.37884817,0.0,2021
ondansetron hcl*,ondansetron hcl,26,69057529.7,125885318.8,3559891.0,1880106.0,0.548645572,19.39877645,36.73065758,0.0,2022
ondansetron odt,ondansetron,8,32884010.16,54872375.43,1926684.0,1334758.0,0.599032833,17.06767179,24.63668332,0.0,2018
ondansetron odt,ondansetron,8,41455437.37,65876974.38,2296618.0,1450810.0,0.624332457,18.0506455,28.57399478,0.0,2019
ondansetron odt,ondansetron,8,50616030.17,72307245.73,2399456.0,1439482.0,0.696132688,21.09479406,35.16266975,0.0,2020
ondansetron odt,ondansetron,8,54071338.1,83764768.14,2775120.0,1669113.0,0.641869619,19.48432432,32.39525311,0.0,2021
ondansetron odt,ondansetron,8,76398094.32,101726560.9,3406270.0,2072108.0,0.748415407,22.42866664,36.86974536,0.0,2022
onexton,clindamycin phos/benzoyl perox,1,223738.42,21200.0,402.0,256.0,10.55369906,556.5632338,873.9782031,0.0,2018
onexton,clindamycin phos/benzoyl perox,1,275884.95,24700.0,469.0,279.0,11.16943117,588.2408316,988.8349462,0.0,2019
onexton,clindamycin phos/benzoyl perox,1,274972.49,23150.0,439.0,244.0,11.87786134,626.3610251,1126.936434,0.0,2020
onexton,clindamycin phos/benzoyl perox,1,348411.83,27298.5,525.0,303.0,12.76303936,663.641581,1149.874026,0.0,2021
onexton,clindamycin phos/benzoyl perox,1,405573.17,29550.0,557.0,301.0,13.72498037,728.1385458,1347.419169,0.0,2022
onfi,clobazam,1,147728200.6,7084325.484,101998.0,11077.0,22.81021331,1448.344092,13336.48105,0.0,2018
onfi,clobazam,1,48062526.92,2113401.75,28243.0,4610.0,24.83538178,1701.750059,10425.71083,0.0,2019
onfi,clobazam,1,32346832.99,1262684.5,15027.0,1988.0,27.96796436,2152.580887,16271.04275,0.0,2020
onfi,clobazam,1,30009529.97,1075168.0,11755.0,1424.0,31.00615343,2552.916203,21074.10813,0.0,2021
onfi,clobazam,1,29811571.52,979466.75,10495.0,1258.0,33.63371361,2840.54993,23697.59262,0.0,2022
ongentys,opicapone,1,545252.81,27597.0,693.0,464.0,19.75768417,786.8005916,1175.113815,0.0,2020
ongentys,opicapone,1,6710086.93,331979.0,8597.0,2256.0,20.21299689,780.5149389,2974.329313,0.0,2021
ongentys,opicapone,1,11855741.12,548728.0,13687.0,2987.0,21.60630416,866.2045094,3969.113197,0.0,2022
onglyza,saxagliptin hcl,1,221528078.2,16241170.0,346459.0,67306.0,13.64051912,639.4063313,3291.357058,0.0,2018
onglyza,saxagliptin hcl,1,194969057.6,13814069.0,277381.0,55440.0,14.11416013,702.8926193,3516.757894,0.0,2019
onglyza,saxagliptin hcl,1,136654032.4,9436035.5,179883.0,39194.0,14.48253062,759.6828626,3486.605919,0.0,2020
onglyza,saxagliptin hcl,1,119840127.2,7781554.0,142228.0,29362.0,15.40031437,842.5916639,4081.470171,0.0,2021
onglyza,saxagliptin hcl,1,90516679.51,5686914.0,102914.0,22319.0,15.91630884,879.5370845,4055.58849,0.0,2022
onivyde,irinotecan liposomal,1,487575.54,2480.0,51.0,14.0,196.6030403,9560.304706,34826.82429,0.0,2018
onivyde,irinotecan liposomal,1,578937.36,2730.0,50.0,14.0,212.064967,11578.7472,41352.66857,0.0,2019
onivyde,irinotecan liposomal,1,293343.72,1200.0,36.0,,244.4531,8148.436667,,0.0,2020
onivyde,irinotecan liposomal,1,442131.69,1700.0,37.0,11.0,260.0774647,11949.50514,40193.79,0.0,2021
onivyde,irinotecan liposomal,1,757636.27,2780.0,64.0,19.0,272.5310324,11838.06672,39875.59316,0.0,2022
onpattro,"patisiran sodium,lipid complex",1,2112489.82,1103.0,104.0,16.0,1915.221958,20312.40212,132030.6138,0.0,2019
onpattro,"patisiran sodium,lipid complex",1,5565175.3,2890.0,232.0,28.0,1925.666194,23987.82457,198756.2607,0.0,2020
onpattro,"patisiran sodium,lipid complex",1,11429867.27,5950.0,416.0,47.0,1920.986096,27475.64248,243188.6653,0.0,2021
onpattro,"patisiran sodium,lipid complex",1,16396638.76,8290.0,589.0,56.0,1977.881636,27838.09637,292797.1207,0.0,2022
ontruzant,trastuzumab-dttb,1,963318.86,623.0,218.0,30.0,1807.683713,4418.893853,32110.62867,0.0,2022
onureg,azacitidine,1,4683188.01,3024.0,212.0,122.0,1548.69617,22090.50948,38386.78697,0.0,2020
onureg,azacitidine,1,42562264.73,26962.0,1964.0,478.0,1578.664907,21671.21422,89042.39483,0.0,2021
onureg,azacitidine,1,60141758.84,35760.0,2648.0,561.0,1681.88133,22712.14458,107204.5612,0.0,2022
onzetra xsail,sumatriptan succinate,1,,,,559.0,,,,,2018
onzetra xsail,sumatriptan succinate,1,,,,327.0,,,,,2019
onzetra xsail,sumatriptan succinate,1,371408.49,6722.0,365.0,203.0,55.25267629,1017.557507,1829.598473,0.0,2020
onzetra xsail,sumatriptan succinate,1,613509.65,10316.0,551.0,143.0,59.47166053,1113.447641,4290.277273,0.0,2021
onzetra xsail,sumatriptan succinate,1,576059.72,9392.0,535.0,113.0,61.33514906,1076.74714,5097.873628,0.0,2022
opdivo,nivolumab,1,33139678.67,123676.8,3700.0,576.0,268.0266903,8956.669911,57534.16436,0.0,2018
opdivo,nivolumab,1,38090654.56,137386.0,3449.0,570.0,277.1103455,11043.97059,66825.70975,0.0,2019
opdivo,nivolumab,1,37098262.55,130306.0,3199.0,516.0,284.550152,11596.83106,71895.85766,0.0,2020
opdivo,nivolumab,1,33651450.79,114652.0,2816.0,495.0,293.4066645,11950.08906,67982.72887,0.0,2021
opdivo,nivolumab,1,43848491.9,142542.0,3605.0,616.0,307.6426978,12163.24325,71182.61672,0.0,2022
opdualag,nivolumab-relatlimab-rmbw,1,1990654.92,2720.0,68.0,19.0,731.8584265,29274.33706,104771.3116,0.0,2022
opium tincture,opium tincture,2,5626739.78,1412853.19,11971.0,2938.0,3.957852655,470.0308897,1915.159898,0.0,2018
opium tincture,opium tincture,2,5154632.87,1360700.9,11808.0,2865.0,3.776210041,436.5373366,1799.173777,0.0,2019
opium tincture,opium tincture,2,4932257.78,1377604.5,12202.0,2926.0,3.568471494,404.2171595,1685.66568,0.0,2020
opium tincture,opium tincture,2,4485605.28,1291926.02,11957.0,2865.0,3.459142044,375.1447085,1565.656293,0.0,2021
opium tincture,opium tincture,2,4484982.73,1253861.3,11302.0,2677.0,3.566418177,396.830891,1675.37644,0.0,2022
opsumit,macitentan,1,468704269.2,1514373.0,49737.0,6106.0,309.5038469,9423.653802,76761.26256,0.0,2018
opsumit,macitentan,1,541945046.1,1627037.0,53301.0,6794.0,333.0871063,10167.63374,79768.18459,0.0,2019
opsumit,macitentan,1,768656729.4,2183090.0,71967.0,8142.0,352.0957585,10680.68322,94406.37797,0.0,2020
opsumit,macitentan,1,863186477.8,2324149.0,77094.0,8815.0,371.3989412,11196.54549,97922.45919,0.0,2021
opsumit,macitentan,1,816890223.9,2082618.0,69167.0,8254.0,392.2419877,11810.40415,98969.01186,0.0,2022
opzelura,ruxolitinib phosphate,1,946802.63,28260.0,461.0,382.0,33.50327778,2053.8018,2478.540916,0.0,2021
opzelura,ruxolitinib phosphate,1,24255429.13,718136.0,11447.0,6243.0,33.77553713,2118.933269,3885.220107,0.0,2022
oracea,doxycycline monohydrate,1,4636936.28,210214.0,4448.0,1237.0,22.05817063,1042.476682,3748.533775,0.0,2018
oracea,doxycycline monohydrate,1,4368143.2,187957.0,3874.0,1092.0,23.24011982,1127.553743,4000.131136,0.0,2019
oracea,doxycycline monohydrate,1,3949239.29,164260.0,3344.0,878.0,24.04261104,1180.992611,4497.994636,0.0,2020
oracea,doxycycline monohydrate,1,3585098.36,139665.0,2995.0,825.0,25.66926832,1197.027833,4345.57377,0.0,2021
oracea,doxycycline monohydrate,1,3437037.1,129124.0,2770.0,755.0,26.61811205,1240.807617,4552.36702,0.0,2022
oracit,citric acid/sodium citrate,1,11848.67,201716.0,196.0,61.0,0.058739366,60.45239796,194.2404918,0.0,2018
oracit,citric acid/sodium citrate,1,11966.0,193462.0,176.0,47.0,0.06185194,67.98863636,254.5957447,0.0,2019
oracit,citric acid/sodium citrate,1,14161.28,208430.0,193.0,50.0,0.067942619,73.37450777,283.2256,0.0,2020
oracit,citric acid/sodium citrate,1,17152.31,223256.0,221.0,59.0,0.076827991,77.61226244,290.7171186,0.0,2021
oracit,citric acid/sodium citrate,1,17782.99,205660.0,191.0,61.0,0.086467908,93.10465969,291.5244262,0.0,2022
oralair,gr pol-orc/sw ver/rye/kent/tim,1,160503.24,10890.0,289.0,56.0,14.73858953,555.3745329,2866.129286,0.0,2018
oralair,gr pol-orc/sw ver/rye/kent/tim,1,142030.53,9570.0,267.0,55.0,14.84122571,531.9495506,2582.373273,0.0,2019
oralair,gr pol-orc/sw ver/rye/kent/tim,1,103769.7,7050.0,172.0,35.0,14.71910638,603.3122093,2964.848571,0.0,2020
oralair,gr pol-orc/sw ver/rye/kent/tim,1,108516.17,7110.0,143.0,38.0,15.26247117,758.8543357,2855.688684,0.0,2021
oralair,gr pol-orc/sw ver/rye/kent/tim,1,111222.45,7380.0,133.0,34.0,15.07079268,836.2590226,3271.248529,0.0,2022
orbactiv,oritavancin diphosphate,1,68494.46,1066.0,22.0,139.0,64.25371482,3113.384546,492.7658993,1.0,2018
orbactiv,oritavancin diphosphate,1,631312.75,41741.0,218.0,110.0,15.12452385,2895.930046,5739.206818,1.0,2019
orbactiv,oritavancin diphosphate,1,719115.65,694.5,240.0,151.0,1035.443701,2996.315208,4762.355298,0.0,2020
orbactiv,oritavancin diphosphate,1,1008342.22,4955.0,325.0,192.0,203.4999435,3102.591446,5251.782396,1.0,2021
orbactiv,oritavancin diphosphate,1,642765.76,10228.0,205.0,109.0,62.84373876,3135.442732,5896.933578,1.0,2022
orencia,abatacept,1,176599679.3,168745.2,37784.0,5524.0,1046.782555,4673.927569,31969.52919,0.0,2018
orencia,abatacept,1,170965838.8,154156.6,33983.0,4897.0,1109.774074,5030.922485,34912.36243,0.0,2019
orencia,abatacept,1,172167789.0,146822.4,31561.0,4438.0,1173.267684,5455.08029,38794.00384,0.0,2020
orencia,abatacept,1,168467142.9,136018.6,29820.0,4269.0,1238.822107,5649.46824,39462.90535,0.0,2021
orencia,abatacept,1,170833810.2,131404.2,29460.0,4109.0,1300.712546,5798.839449,41575.51963,0.0,2022
orencia,abatacept/maltose,1,24165178.15,24278.0,6921.0,1171.0,995.3529183,3491.573205,20636.3605,0.0,2018
orencia,abatacept/maltose,1,27171576.02,24962.0,7365.0,1113.0,1088.517588,3689.283913,24412.91646,0.0,2019
orencia,abatacept/maltose,1,29667286.72,25981.0,7701.0,1108.0,1141.883943,3852.394068,26775.52953,0.0,2020
orencia,abatacept/maltose,1,34952684.52,28076.0,8524.0,1224.0,1244.931063,4100.502642,28556.1148,0.0,2021
orencia,abatacept/maltose,1,45960309.69,34544.0,10588.0,1544.0,1330.486038,4340.792377,29767.03996,0.0,2022
orencia clickject,abatacept,1,99882035.49,95137.0,21583.0,3940.0,1049.875816,4627.810568,25350.77043,0.0,2018
orencia clickject,abatacept,1,151717092.9,135620.0,30482.0,5279.0,1118.692618,4977.268318,28739.74102,0.0,2019
orencia clickject,abatacept,1,210255236.4,177421.0,39204.0,6293.0,1185.06398,5363.106733,33410.97034,0.0,2020
orencia clickject,abatacept,1,267817724.7,214194.0,48377.0,7742.0,1250.351199,5536.054834,34592.8345,0.0,2021
orencia clickject,abatacept,1,357517771.5,271897.92,62484.0,9440.0,1314.897045,5721.749112,37872.64529,0.0,2022
orenitram er,treprostinil diolamine,1,103803653.3,1656706.0,14285.0,972.0,60.5171498,7266.619063,106793.882,0.0,2018
orenitram er,treprostinil diolamine,1,116061649.4,1740252.0,15568.0,1069.0,65.22887832,7455.141919,108570.2988,0.0,2019
orenitram er,treprostinil diolamine,1,150669979.6,2024530.0,17930.0,1084.0,75.00480205,8403.233667,138994.4462,0.0,2020
orenitram er,treprostinil diolamine,1,163123934.7,2080702.0,18608.0,1166.0,79.29615446,8766.333552,139900.4586,0.0,2021
orenitram er,treprostinil diolamine,1,162156824.5,1974627.0,17178.0,1104.0,85.5081482,9439.796515,146881.1816,0.0,2022
orfadin,nitisinone,1,86215.26,840.0,28.0,,102.6372143,3079.116429,,1.0,2018
orfadin,nitisinone,1,114445.76,1089.0,37.0,,107.0988544,3093.128649,,0.0,2019
orfadin,nitisinone,1,111687.63,1125.0,41.0,,99.27789333,2724.088537,,0.0,2020
orfadin,nitisinone,1,334339.06,2280.0,49.0,,176.2880043,6823.246122,,1.0,2021
orfadin,nitisinone,1,416260.41,2862.0,59.0,,176.5070425,7055.261186,,1.0,2022
orgovyx,relugolix,1,51999804.16,654803.0,21283.0,4781.0,79.41289848,2443.255376,10876.34473,0.0,2021
orgovyx,relugolix,1,165989469.7,1965130.0,63553.0,10466.0,84.46742438,2611.827446,15859.87671,0.0,2022
oriahnn,elagolix/estradiol/norethindrn,1,17042.5,1008.0,18.0,11.0,16.90724206,946.8055556,1549.318182,1.0,2020
oriahnn,elagolix/estradiol/norethindrn,1,236848.25,13216.0,210.0,72.0,17.92132642,1127.84881,3289.559028,0.0,2021
oriahnn,elagolix/estradiol/norethindrn,1,448505.97,22932.0,375.0,86.0,19.55808346,1196.01592,5215.185698,0.0,2022
orilissa,elagolix sodium,1,138612.38,5684.0,142.0,84.0,26.20828036,976.1435211,1650.147381,0.0,2018
orilissa,elagolix sodium,1,1760825.93,71025.0,1791.0,538.0,26.75008157,983.1523897,3272.910651,0.0,2019
orilissa,elagolix sodium,1,2971695.84,109169.0,2795.0,663.0,29.25440707,1063.218547,4482.195837,0.0,2020
orilissa,elagolix sodium,1,3343652.06,110298.0,2834.0,627.0,32.60914671,1179.834884,5332.778405,0.0,2021
orilissa,elagolix sodium,1,3696412.52,111928.0,2869.0,620.0,35.42772075,1288.397532,5961.955677,0.0,2022
orkambi,lumacaftor/ivacaftor,1,48653400.06,252000.0,2223.0,407.0,193.0689293,21886.3698,119541.5235,0.0,2018
orkambi,lumacaftor/ivacaftor,1,21154775.78,110264.0,970.0,132.0,191.8556898,21809.0472,160263.4529,0.0,2019
orkambi,lumacaftor/ivacaftor,1,2778193.94,14168.0,128.0,31.0,196.0893521,21704.64016,89619.15936,0.0,2020
orkambi,lumacaftor/ivacaftor,1,1483307.25,7336.0,68.0,,202.1956448,21813.34191,,0.0,2021
orkambi,lumacaftor/ivacaftor,1,1433408.65,6608.0,59.0,,216.9201952,24295.06186,,0.0,2022
orladeyo,berotralstat hydrochloride,1,26481757.02,19348.0,691.0,104.0,1368.707723,38323.81624,254632.279,0.0,2021
orladeyo,berotralstat hydrochloride,1,47943573.38,34608.0,1236.0,162.0,1385.332102,38789.29885,295947.9838,0.0,2022
orlistat,orlistat,1,40130.49,5742.0,51.0,37.0,6.988939394,786.8723529,1084.607838,0.0,2022
orphenadrine citrate,orphenadrine citrate,3,1315926.06,395443.0,8758.0,5799.0,4.106705618,150.2541745,226.9229281,0.0,2018
orphenadrine citrate,orphenadrine citrate,3,506454.85,114079.0,3505.0,2153.0,4.7926495,144.4949643,235.2321644,1.0,2019
orphenadrine citrate,orphenadrine citrate,3,660790.11,152017.0,3387.0,1623.0,4.685359177,195.0959876,407.1411645,1.0,2020
orphenadrine citrate,orphenadrine citrate,3,553001.97,114723.0,4515.0,2815.0,4.842793227,122.4810565,196.448302,1.0,2021
orphenadrine citrate,orphenadrine citrate,3,749468.06,138430.0,7560.0,4892.0,5.5616989,99.13598677,153.2027923,1.0,2022
orphenadrine citrate er,orphenadrine citrate,3,2124938.25,3851453.5,83592.0,41462.0,0.551774069,25.42035422,51.25025927,0.0,2018
orphenadrine citrate er,orphenadrine citrate,3,1929215.72,3344387.0,66653.0,31750.0,0.577081992,28.94416936,60.76269984,0.0,2019
orphenadrine citrate er,orphenadrine citrate,3,1768803.99,2600968.0,50312.0,22478.0,0.678856551,35.15670198,78.69045244,0.0,2020
orphenadrine citrate er,orphenadrine citrate,3,1686383.82,2267540.0,42836.0,19463.0,0.742683105,39.36837753,86.64562606,0.0,2021
orphenadrine citrate er,orphenadrine citrate,3,1796498.9,2254919.0,43639.0,21061.0,0.796771768,41.16727927,85.29979108,0.0,2022
orphenadrine-aspirin-caffeine,orphenadrine/aspirin/caffeine,2,255867.2,12510.0,144.0,78.0,20.45301359,1776.855556,3280.348718,0.0,2020
orphenadrine-aspirin-caffeine,orphenadrine/aspirin/caffeine,2,3723508.39,181591.0,1585.0,777.0,20.50491704,2349.21665,4792.16009,0.0,2021
orphenadrine-aspirin-caffeine,orphenadrine/aspirin/caffeine,2,1162857.7,60168.0,529.0,309.0,19.38465896,2198.218715,3763.293528,0.0,2022
orphengesic forte,orphenadrine/aspirin/caffeine,1,57030.32,2483.0,34.0,21.0,22.96831253,1677.362353,2715.729524,0.0,2020
orphengesic forte,orphenadrine/aspirin/caffeine,1,590891.07,21567.0,266.0,136.0,27.397926,2221.395,4344.787279,0.0,2021
orphengesic forte,orphenadrine/aspirin/caffeine,1,568458.49,19819.0,235.0,102.0,28.68250114,2418.972298,5573.122451,0.0,2022
orsythia,levonorgestrel/ethin.estradiol,1,,,,812.0,,,,,2018
orsythia,levonorgestrel/ethin.estradiol,1,17978.53,30050.0,705.0,560.0,0.598287188,25.50146099,32.10451786,0.0,2019
orsythia,levonorgestrel/ethin.estradiol,1,33677.55,52332.0,1301.0,275.0,0.64353646,25.88589547,122.4638182,0.0,2020
orsythia,levonorgestrel/ethin.estradiol,1,14751.78,24626.0,631.0,140.0,0.59903273,23.37841521,105.3698571,0.0,2021
orsythia,levonorgestrel/ethin.estradiol,1,456.21,812.0,21.0,,0.561834975,21.72428571,,1.0,2022
ortikos,budesonide,1,67761.63,1704.0,59.0,45.0,39.7501489,1148.502203,1505.814,0.0,2020
ortikos,budesonide,1,513529.54,12472.0,404.0,198.0,41.18037017,1271.112723,2593.583535,0.0,2021
ortikos,budesonide,1,490108.12,11833.0,351.0,194.0,41.41402558,1396.31943,2526.330516,0.0,2022
oscimin,hyoscyamine sulfate,1,2798.39,8708.0,115.0,60.0,0.319440908,24.33382609,46.63983333,0.0,2018
oscimin,hyoscyamine sulfate,1,2887.36,8302.0,103.0,69.0,0.346852853,28.03262136,41.8457971,0.0,2019
oscimin,hyoscyamine sulfate,1,1178.4,3380.0,32.0,17.0,0.348639053,36.825,69.31764706,0.0,2020
oscimin,hyoscyamine sulfate,1,528.73,1935.0,35.0,26.0,0.273245478,15.10657143,20.33576923,0.0,2021
oscimin,hyoscyamine sulfate,1,892.22,2754.0,33.0,17.0,0.323972404,27.0369697,52.48352941,0.0,2022
oscimin sl,hyoscyamine sulfate,1,5508.3,16419.0,202.0,96.0,0.335483282,27.26881188,57.378125,0.0,2018
oscimin sl,hyoscyamine sulfate,1,1278.21,3911.0,70.0,55.0,0.326824342,18.26014286,23.24018182,0.0,2019
oscimin sl,hyoscyamine sulfate,1,1502.3,4209.0,58.0,28.0,0.356925636,25.90172414,53.65357143,0.0,2020
oscimin sl,hyoscyamine sulfate,1,1756.77,5562.0,67.0,42.0,0.315852211,26.22044776,41.82785714,0.0,2021
oscimin sl,hyoscyamine sulfate,1,1020.76,2941.0,36.0,24.0,0.347079225,28.35444444,42.53166667,0.0,2022
